id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
j6dmtspnlPLZL4Du_2xwng,tx-rice-roll-sugar-land,TX Rice Roll,https://s3-media2.fl.yelpcdn.com/bphoto/OdpzZdbYcHLUO-frSedatg/o.jpg,False,https://www.yelp.com/biz/tx-rice-roll-sugar-land?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,43,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}]",4.2,"{'latitude': 29.58229377249459, 'longitude': -95.58285733204124}",[],"{'address1': '4645 Hwy 6', 'address2': 'Ste J', 'address3': None, 'city': 'Sugar Land', 'zip_code': '77478', 'country': 'US', 'state': 'TX', 'display_address': ['4645 Hwy 6', 'Ste J', 'Sugar Land, TX 77478']}",+18325322020,(832) 532-2020,29455.73337507591,
D59XJHmJdl0_N0HhF1bUXw,champ-burger-houston,Champ Burger,https://s3-media1.fl.yelpcdn.com/bphoto/RGvfgcRDJJLhlstVVYkgWQ/o.jpg,False,https://www.yelp.com/biz/champ-burger-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,297,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 29.7496832, 'longitude': -95.3404681}","['pickup', 'delivery']","{'address1': '304 Sampson St', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77003', 'country': 'US', 'state': 'TX', 'display_address': ['304 Sampson St', 'Houston, TX 77003']}",+17132272094,(713) 227-2094,2390.136430580668,
Y9bAOhQ7hslYUZxXK-URxQ,truth-bbq-houston-3,Truth BBQ,https://s3-media2.fl.yelpcdn.com/bphoto/u_lkJBv8uO3OjHjUlVkNrw/o.jpg,False,https://www.yelp.com/biz/truth-bbq-houston-3?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,918,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'southern', 'title': 'Southern'}]",4.3,"{'latitude': 29.76892, 'longitude': -95.39742}",[],"{'address1': '110 S Heights Blvd', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77007', 'country': 'US', 'state': 'TX', 'display_address': ['110 S Heights Blvd', 'Houston, TX 77007']}",+18328350001,(832) 835-0001,3696.258478518951,
fw-0MMShdwiNNLZgCZuDiw,sao-lao-thai-café-houston-2,Sao Lao Thai Café,https://s3-media4.fl.yelpcdn.com/bphoto/xPo_7NlOL40wb39IpasGwg/o.jpg,False,https://www.yelp.com/biz/sao-lao-thai-caf%C3%A9-houston-2?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,211,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'laotian', 'title': 'Laotian'}]",4.7,"{'latitude': 29.839837, 'longitude': -95.411252}","['pickup', 'delivery']","{'address1': '5013 N Shepherd Dr', 'address2': None, 'address3': None, 'city': 'Houston', 'zip_code': '77018', 'country': 'US', 'state': 'TX', 'display_address': ['5013 N Shepherd Dr', 'Houston, TX 77018']}",+17134850107,(713) 485-0107,9870.176564232584,
eEbEUVoHAaRTObN7SoAG5g,triple-js-smokehouse-houston,Triple J's Smokehouse,https://s3-media1.fl.yelpcdn.com/bphoto/dIQCfNi_VF5r5QCROyUNFQ/o.jpg,False,https://www.yelp.com/biz/triple-js-smokehouse-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,473,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'smokehouse', 'title': 'Smokehouse'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,"{'latitude': 29.8192, 'longitude': -95.30227}",['delivery'],"{'address1': '6715 Homestead Rd', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77028', 'country': 'US', 'state': 'TX', 'display_address': ['6715 Homestead Rd', 'Houston, TX 77028']}",+17136356381,(713) 635-6381,8365.34972687397,
PxfCPKbfjk0doCNui_gXdg,mamajuana-cafe-houston,Mamajuana Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/qSmWVUgFNcvczwqOBP6qZw/o.jpg,False,https://www.yelp.com/biz/mamajuana-cafe-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,59,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.9,"{'latitude': 29.760553, 'longitude': -95.362774}",['restaurant_reservation'],"{'address1': '909 Texas St', 'address2': 'Ste E', 'address3': '', 'city': 'Houston', 'zip_code': '77002', 'country': 'US', 'state': 'TX', 'display_address': ['909 Texas St', 'Ste E', 'Houston, TX 77002']}",+18327670347,(832) 767-0347,390.2828240439471,
l1o4aJRbgsq4EcpC_J8eMg,dough-zone-dumpling-house-houston-midtown-houston,Dough Zone Dumpling House Houston Midtown,https://s3-media2.fl.yelpcdn.com/bphoto/5yMyqMT4c598ybWvNRvv2Q/o.jpg,False,https://www.yelp.com/biz/dough-zone-dumpling-house-houston-midtown-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,186,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'shanghainese', 'title': 'Shanghainese'}]",4.0,"{'latitude': 29.747538, 'longitude': -95.376871}",[],"{'address1': '2450 Louisiana St', 'address2': 'Ste 200', 'address3': None, 'city': 'Houston', 'zip_code': '77006', 'country': 'US', 'state': 'TX', 'display_address': ['2450 Louisiana St', 'Ste 200', 'Houston, TX 77006']}",+18325828342,(832) 582-8342,2368.291230935803,
RoU8KznQMrRFcIjYVtdZMw,the-pit-room-houston,The Pit Room,https://s3-media3.fl.yelpcdn.com/bphoto/KkligACrcO8g-9bn5-O02w/o.jpg,False,https://www.yelp.com/biz/the-pit-room-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,2908,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'southern', 'title': 'Southern'}]",4.3,"{'latitude': 29.7342352703345, 'longitude': -95.3939679771603}","['pickup', 'delivery']","{'address1': '1201 Richmond Ave', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77006', 'country': 'US', 'state': 'TX', 'display_address': ['1201 Richmond Ave', 'Houston, TX 77006']}",+12818881929,(281) 888-1929,4585.949510953171,
TUtdwR8wWxZcowq_x-IMQg,seafood-city-supermarket-sugar-land-2,Seafood City Supermarket,https://s3-media2.fl.yelpcdn.com/bphoto/5sxtuN7p4EcshKJFfIttgw/o.jpg,False,https://www.yelp.com/biz/seafood-city-supermarket-sugar-land-2?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,53,"[{'alias': 'intlgrocery', 'title': 'International Grocery'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}, {'alias': 'filipino', 'title': 'Filipino'}]",4.2,"{'latitude': 29.6032, 'longitude': -95.61141}",[],"{'address1': '15235 Southwest Fwy', 'address2': '', 'address3': None, 'city': 'Sugar Land', 'zip_code': '77478', 'country': 'US', 'state': 'TX', 'display_address': ['15235 Southwest Fwy', 'Sugar Land, TX 77478']}",+13462792910,(346) 279-2910,30098.798836351234,
I5XqZRCCCbNjW66I88SIzA,kulture-houston,Kulture,https://s3-media1.fl.yelpcdn.com/bphoto/PtW4csI5rUbSMZthiYVWiA/o.jpg,False,https://www.yelp.com/biz/kulture-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,420,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'newamerican', 'title': 'New American'}]",4.1,"{'latitude': 29.7545999989511, 'longitude': -95.3567959944427}",['delivery'],"{'address1': '701 Avenida De Las Americas', 'address2': 'Ste A', 'address3': None, 'city': 'Houston', 'zip_code': '77010', 'country': 'US', 'state': 'TX', 'display_address': ['701 Avenida De Las Americas', 'Ste A', 'Houston, TX 77010']}",+17133579697,(713) 357-9697,985.2638705695078,
EAjTSHqTC6ckXElVsUo6aA,kona-cafe-801-houston,Kona Cafe 801,https://s3-media1.fl.yelpcdn.com/bphoto/FHKlx0EsbpO_gFofQjiOSg/o.jpg,False,https://www.yelp.com/biz/kona-cafe-801-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,20,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.4,"{'latitude': 29.75967, 'longitude': -95.36633}",[],"{'address1': '801 Louisiana St', 'address2': 'T100', 'address3': '', 'city': 'Houston', 'zip_code': '77002', 'country': 'US', 'state': 'TX', 'display_address': ['801 Louisiana St', 'T100', 'Houston, TX 77002']}",+12818466752,(281) 846-6752,717.670861027315,
fyAD5Lwu7NIqTnwdgLpZpA,koffeteria-houston,Koffeteria,https://s3-media2.fl.yelpcdn.com/bphoto/TKcnJzjkJvMFUhAvpHpbBg/o.jpg,False,https://www.yelp.com/biz/koffeteria-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,216,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.6,"{'latitude': 29.74985, 'longitude': -95.35561}",[],"{'address1': '1110 Hutchins St', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77003', 'country': 'US', 'state': 'TX', 'display_address': ['1110 Hutchins St', 'Houston, TX 77003']}",,,1523.9685724989765,
0Y43kRX-FXSwgE9uP5x_qA,dona-letis-houston-2,Dona Leti's,https://s3-media1.fl.yelpcdn.com/bphoto/j0l84yICYE4wfYeeMuzE4g/o.jpg,False,https://www.yelp.com/biz/dona-letis-houston-2?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,315,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tacos', 'title': 'Tacos'}]",3.9,"{'latitude': 29.778404, 'longitude': -95.429815}",[],"{'address1': '7340 Washington Ave', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77007', 'country': 'US', 'state': 'TX', 'display_address': ['7340 Washington Ave', 'Houston, TX 77007']}",+18328583917,(832) 858-3917,6966.1597339041045,
36laMC_BB-nr9CV8BDqk_g,the-rice-box-houston-5,The Rice Box,https://s3-media2.fl.yelpcdn.com/bphoto/yKMKYjrtc2HmgkpAiirQ3A/o.jpg,False,https://www.yelp.com/biz/the-rice-box-houston-5?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,951,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.8,"{'latitude': 29.8037, 'longitude': -95.4017}","['pickup', 'delivery']","{'address1': '300 W 20th St', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77008', 'country': 'US', 'state': 'TX', 'display_address': ['300 W 20th St', 'Houston, TX 77008']}",+17134088678,(713) 408-8678,6056.890731149046,
8g5Gk4EWWfgdvYU9j9cgfA,toro-toro-houston,Toro Toro,https://s3-media1.fl.yelpcdn.com/bphoto/8UETpahBbmqXFW_fOpFQhw/o.jpg,False,https://www.yelp.com/biz/toro-toro-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,150,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'latin', 'title': 'Latin American'}]",4.0,"{'latitude': 29.75401, 'longitude': -95.36277}",[],"{'address1': '1300 Lamar St', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77010', 'country': 'US', 'state': 'TX', 'display_address': ['1300 Lamar St', 'Houston, TX 77010']}",+17136501300,(713) 650-1300,1032.2213591279574,
tGNsatvwwYGwb9sd14yKVQ,the-ginger-mule-houston,The Ginger Mule,https://s3-media4.fl.yelpcdn.com/bphoto/o0YzK71cOZlwcQ1_2KrfdQ/o.jpg,False,https://www.yelp.com/biz/the-ginger-mule-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,163,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.7,"{'latitude': 29.803238, 'longitude': -95.405455}",[],"{'address1': '449 W 19th St', 'address2': 'Ste C200', 'address3': '', 'city': 'Houston', 'zip_code': '77008', 'country': 'US', 'state': 'TX', 'display_address': ['449 W 19th St', 'Ste C200', 'Houston, TX 77008']}",+17138764768,(713) 876-4768,6256.879619912018,
CFhTG0ibFkBp1HZ7CDl2qQ,the-cookshack-houston,The Cookshack,https://s3-media2.fl.yelpcdn.com/bphoto/kLNUyGFDXDdHsQgnuQnwPg/o.jpg,False,https://www.yelp.com/biz/the-cookshack-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,649,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'salad', 'title': 'Salad'}]",4.6,"{'latitude': 29.76971369755408, 'longitude': -95.4015560025572}","['pickup', 'delivery']","{'address1': '4015 Washington Ave', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77007', 'country': 'US', 'state': 'TX', 'display_address': ['4015 Washington Ave', 'Houston, TX 77007']}",+17135341746,(713) 534-1746,4083.7714010288373,
lvhxEoKsLSjyOOKZwn_vzQ,street-to-kitchen-houston,Street to Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/nY22uwMrA-vx6Yr8hJcD5A/o.jpg,False,https://www.yelp.com/biz/street-to-kitchen-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,349,"[{'alias': 'thai', 'title': 'Thai'}]",4.3,"{'latitude': 29.748704821614417, 'longitude': -95.34084991551582}","['pickup', 'delivery']","{'address1': '3401 Harrisburg Blvd', 'address2': None, 'address3': '', 'city': 'Houston', 'zip_code': '77011', 'country': 'US', 'state': 'TX', 'display_address': ['3401 Harrisburg Blvd', 'Houston, TX 77011']}",+12815013435,(281) 501-3435,2436.609871621079,
zZ7MGMoajEqvPLR2QaSpbw,tio-trompo-houston,Tio Trompo,https://s3-media2.fl.yelpcdn.com/bphoto/V3_yK9Vct4jSYPEVbm_iBw/o.jpg,False,https://www.yelp.com/biz/tio-trompo-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,146,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.7,"{'latitude': 29.7657604, 'longitude': -95.4092942}","['pickup', 'delivery']","{'address1': '316 Shepherd Dr', 'address2': None, 'address3': '', 'city': 'Houston', 'zip_code': '77007', 'country': 'US', 'state': 'TX', 'display_address': ['316 Shepherd Dr', 'Houston, TX 77007']}",+18328046364,(832) 804-6364,4772.196838581533,
9MKqG6XgUEdErB5zfH5faA,niko-nikos-greek-and-american-cafe-houston-4,Niko Niko's Greek & American Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/RtZ77EzbblZ4GOrHj36ZvQ/o.jpg,False,https://www.yelp.com/biz/niko-nikos-greek-and-american-cafe-houston-4?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,2274,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 29.74651, 'longitude': -95.39218}",['delivery'],"{'address1': '2520 Montrose Blvd', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77006', 'country': 'US', 'state': 'TX', 'display_address': ['2520 Montrose Blvd', 'Houston, TX 77006']}",+17135284976,(713) 528-4976,3615.3808035288366,
wnjQug5gfet04EZgpq19Rw,the-french-fry-house-houston,The French Fry House,https://s3-media4.fl.yelpcdn.com/bphoto/WUEdFHtlZbrfvbQ8An_xzA/o.jpg,False,https://www.yelp.com/biz/the-french-fry-house-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,312,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.5,"{'latitude': 29.68129, 'longitude': -95.31999}",[],"{'address1': '5740 S Wayside Dr', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77087', 'country': 'US', 'state': 'TX', 'display_address': ['5740 S Wayside Dr', 'Houston, TX 77087']}",+17134975860,(713) 497-5860,9873.628244778349,
UoRWEGLUA9UuN1YlZCevgw,le-cafe-josephine-houston,Le Cafe Josephine,https://s3-media1.fl.yelpcdn.com/bphoto/rCyEN0FBohKk91_5sDIRDg/o.jpg,False,https://www.yelp.com/biz/le-cafe-josephine-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,65,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.4,"{'latitude': 29.80425, 'longitude': -95.39643}","['pickup', 'delivery']","{'address1': '201 E 20th St', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77008', 'country': 'US', 'state': 'TX', 'display_address': ['201 E 20th St', 'Houston, TX 77008']}",+12818885130,(281) 888-5130,5779.395707405163,
2zBObKm-il80UVKzYTrG6w,yuk-dae-jang-houston,Yuk Dae Jang,https://s3-media1.fl.yelpcdn.com/bphoto/nV5CSLJVtW33FtGtxuHugg/o.jpg,False,https://www.yelp.com/biz/yuk-dae-jang-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,78,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",4.2,"{'latitude': 29.70620028368392, 'longitude': -95.55231881779125}","['pickup', 'delivery']","{'address1': '6650 Corporate Dr', 'address2': 'Ste D', 'address3': '', 'city': 'Houston', 'zip_code': '77036', 'country': 'US', 'state': 'TX', 'display_address': ['6650 Corporate Dr', 'Ste D', 'Houston, TX 77036']}",+12818885620,(281) 888-5620,19618.896889365362,
HaUTqDdxL5tkA29uy0stMQ,world-of-sourdough-houston-houston,World Of Sourdough - Houston,https://s3-media4.fl.yelpcdn.com/bphoto/pk65_SUwEHtu1y4WiNWrog/o.jpg,False,https://www.yelp.com/biz/world-of-sourdough-houston-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,112,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",4.3,"{'latitude': 29.77597, 'longitude': -95.3935}","['pickup', 'delivery']","{'address1': '2799 Katy Fwy', 'address2': 'Ste 120', 'address3': None, 'city': 'Houston', 'zip_code': '77007', 'country': 'US', 'state': 'TX', 'display_address': ['2799 Katy Fwy', 'Ste 120', 'Houston, TX 77007']}",+17134329719,(713) 432-9719,2981.2343675500897,
TqbzDpUI9_SREzH_AfejlQ,nancys-hustle-houston,Nancy's Hustle,https://s3-media2.fl.yelpcdn.com/bphoto/lcYuxjDAoj8lBD8fBLGaKQ/o.jpg,False,https://www.yelp.com/biz/nancys-hustle-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,994,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.4,"{'latitude': 29.74551, 'longitude': -95.3520999}",[],"{'address1': '2704 Polk St', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77003', 'country': 'US', 'state': 'TX', 'display_address': ['2704 Polk St', 'Houston, TX 77003']}",+13465717931,(346) 571-7931,2084.8314926132166,
QxrLhiyRbrIx9bPdwULNIA,mugunghwa-houston,MuGungHwa,https://s3-media4.fl.yelpcdn.com/bphoto/L5aYCVQEJWWrt0lW5X4xQQ/o.jpg,False,https://www.yelp.com/biz/mugunghwa-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,44,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 29.794031738345584, 'longitude': -95.54307}","['pickup', 'delivery']","{'address1': '10049 Long Point Rd', 'address2': None, 'address3': '', 'city': 'Houston', 'zip_code': '77055', 'country': 'US', 'state': 'TX', 'display_address': ['10049 Long Point Rd', 'Houston, TX 77055']}",+12818466729,(281) 846-6729,18005.91620569067,
5muiI3Tu5GbQrlrATKaK6g,the-stuffed-baked-potato-factory-houston-2,The Stuffed Baked Potato Factory,https://s3-media1.fl.yelpcdn.com/bphoto/jhb7DNo-tut9l7h62qCwXg/o.jpg,False,https://www.yelp.com/biz/the-stuffed-baked-potato-factory-houston-2?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,296,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'tradamerican', 'title': 'American'}]",4.1,"{'latitude': 29.686958662348495, 'longitude': -95.34185930146349}","['pickup', 'delivery']","{'address1': '6362 Martin Luther King Jr Blvd', 'address2': 'Ste A', 'address3': '', 'city': 'Houston', 'zip_code': '77021', 'country': 'US', 'state': 'TX', 'display_address': ['6362 Martin Luther King Jr Blvd', 'Ste A', 'Houston, TX 77021']}",+18324879644,(832) 487-9644,8636.861923730683,
ZUxa2ODZnz4jN_tX6c6Qhg,las-tortas-perronas-houston-12,Las Tortas Perronas,https://s3-media2.fl.yelpcdn.com/bphoto/XPF2vgb_RgnNnR7DPSG1cg/o.jpg,False,https://www.yelp.com/biz/las-tortas-perronas-houston-12?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,616,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.7,"{'latitude': 29.80462, 'longitude': -95.50133}",['delivery'],"{'address1': '1837 Bingle Rd', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77055', 'country': 'US', 'state': 'TX', 'display_address': ['1837 Bingle Rd', 'Houston, TX 77055']}",+17134611900,(713) 461-1900,14395.419317503938,
